asset_id,soc_id,hostname,asset_type,ip_address,criticality,business_unit,owner,status
ASSET-02236,SOC-002,cloud-instance-1242,CLOUD_INSTANCE,89.81.134.32,LOW,HR,owner-36@corp.internal,ACTIVE
ASSET-02237,SOC-002,database-1243,DATABASE,155.130.244.48,CRITICAL,Finance,owner-11@corp.internal,ACTIVE
ASSET-02238,SOC-002,database-1244,DATABASE,242.78.127.214,LOW,Engineering,owner-23@corp.internal,ACTIVE
ASSET-02239,SOC-002,iot-1245,IOT,173.133.20.86,LOW,Sales,owner-36@corp.internal,ACTIVE
ASSET-02240,SOC-002,cloud-instance-1246,CLOUD_INSTANCE,225.204.35.60,LOW,Operations,owner-38@corp.internal,ACTIVE
ASSET-02241,SOC-002,workstation-1247,WORKSTATION,66.81.210.240,CRITICAL,Sales,owner-10@corp.internal,ACTIVE
ASSET-02242,SOC-002,iot-1248,IOT,32.89.173.70,HIGH,Sales,owner-18@corp.internal,ACTIVE
ASSET-02243,SOC-002,server-1249,SERVER,235.30.253.220,LOW,HR,owner-16@corp.internal,ACTIVE
ASSET-02244,SOC-002,iot-1250,IOT,155.211.245.128,MEDIUM,Operations,owner-12@corp.internal,ACTIVE
ASSET-02245,SOC-002,network-device-1251,NETWORK_DEVICE,252.122.162.220,MEDIUM,Operations,owner-33@corp.internal,ACTIVE
ASSET-02246,SOC-002,database-1252,DATABASE,70.156.85.139,LOW,Sales,owner-15@corp.internal,ACTIVE
ASSET-02247,SOC-002,database-1253,DATABASE,162.184.253.204,LOW,HR,owner-27@corp.internal,ACTIVE
ASSET-02248,SOC-002,database-1254,DATABASE,216.98.4.46,CRITICAL,Finance,owner-5@corp.internal,ACTIVE
ASSET-02249,SOC-002,iot-1255,IOT,61.115.12.59,LOW,Engineering,owner-37@corp.internal,ACTIVE
ASSET-02250,SOC-002,server-1256,SERVER,21.167.94.217,LOW,Sales,owner-32@corp.internal,ACTIVE
ASSET-02251,SOC-002,server-1257,SERVER,246.80.136.82,LOW,Research,owner-33@corp.internal,ACTIVE
ASSET-02252,SOC-002,iot-1258,IOT,34.236.248.112,MEDIUM,Sales,owner-35@corp.internal,ACTIVE
ASSET-02253,SOC-002,iot-1259,IOT,31.235.201.175,MEDIUM,Sales,owner-13@corp.internal,ACTIVE
ASSET-02254,SOC-002,iot-1260,IOT,1.221.198.40,LOW,Research,owner-35@corp.internal,ACTIVE
ASSET-02255,SOC-002,iot-1261,IOT,88.85.228.160,HIGH,Research,owner-34@corp.internal,ACTIVE
ASSET-02256,SOC-002,iot-1262,IOT,155.244.28.198,CRITICAL,Operations,owner-11@corp.internal,ACTIVE
ASSET-02257,SOC-002,iot-1263,IOT,238.32.160.181,LOW,Sales,owner-15@corp.internal,ACTIVE
ASSET-02258,SOC-002,workstation-1264,WORKSTATION,19.59.56.94,MEDIUM,Engineering,owner-33@corp.internal,ACTIVE
ASSET-02259,SOC-002,database-1265,DATABASE,243.213.247.55,CRITICAL,Operations,owner-25@corp.internal,ACTIVE
ASSET-02260,SOC-002,workstation-1266,WORKSTATION,95.143.133.56,LOW,HR,owner-16@corp.internal,ACTIVE
ASSET-02261,SOC-002,cloud-instance-1267,CLOUD_INSTANCE,217.204.134.86,LOW,Finance,owner-19@corp.internal,ACTIVE
ASSET-02262,SOC-002,database-1268,DATABASE,123.174.15.59,HIGH,Engineering,owner-1@corp.internal,ACTIVE
ASSET-02263,SOC-002,iot-1269,IOT,161.148.199.177,MEDIUM,Engineering,owner-20@corp.internal,ACTIVE
ASSET-02264,SOC-002,iot-1270,IOT,131.249.181.128,LOW,Finance,owner-30@corp.internal,ACTIVE
ASSET-02265,SOC-002,cloud-instance-1271,CLOUD_INSTANCE,217.45.149.25,MEDIUM,HR,owner-1@corp.internal,ACTIVE
ASSET-02266,SOC-002,cloud-instance-1272,CLOUD_INSTANCE,117.217.192.124,MEDIUM,HR,owner-7@corp.internal,ACTIVE
ASSET-02267,SOC-002,server-1273,SERVER,89.135.92.125,LOW,Engineering,owner-26@corp.internal,ACTIVE
ASSET-02268,SOC-002,database-1274,DATABASE,2.68.228.215,HIGH,Operations,owner-13@corp.internal,ACTIVE
ASSET-02269,SOC-002,server-1275,SERVER,135.114.223.74,MEDIUM,Engineering,owner-27@corp.internal,ACTIVE
ASSET-02270,SOC-002,server-1276,SERVER,233.193.132.206,MEDIUM,Engineering,owner-17@corp.internal,ACTIVE
ASSET-02271,SOC-002,workstation-1277,WORKSTATION,120.127.181.120,MEDIUM,HR,owner-24@corp.internal,ACTIVE
ASSET-02272,SOC-002,network-device-1278,NETWORK_DEVICE,228.102.201.55,HIGH,HR,owner-7@corp.internal,ACTIVE
ASSET-02273,SOC-002,network-device-1279,NETWORK_DEVICE,168.1.241.94,LOW,Engineering,owner-9@corp.internal,ACTIVE
ASSET-02274,SOC-002,database-1280,DATABASE,191.65.92.152,MEDIUM,HR,owner-13@corp.internal,ACTIVE
ASSET-02275,SOC-002,server-1281,SERVER,48.135.119.180,HIGH,Engineering,owner-26@corp.internal,ACTIVE
ASSET-02276,SOC-002,network-device-1282,NETWORK_DEVICE,190.113.205.96,MEDIUM,Finance,owner-11@corp.internal,ACTIVE
ASSET-02277,SOC-002,iot-1283,IOT,50.241.34.124,LOW,Research,owner-18@corp.internal,ACTIVE
ASSET-02278,SOC-002,server-1284,SERVER,107.204.231.42,MEDIUM,Operations,owner-9@corp.internal,ACTIVE
ASSET-02279,SOC-002,database-1285,DATABASE,192.71.109.128,LOW,Operations,owner-33@corp.internal,ACTIVE
ASSET-02280,SOC-002,iot-1286,IOT,236.110.130.148,LOW,Operations,owner-9@corp.internal,ACTIVE
ASSET-02281,SOC-002,server-1287,SERVER,245.42.108.191,HIGH,Finance,owner-9@corp.internal,ACTIVE
ASSET-02282,SOC-002,workstation-1288,WORKSTATION,88.24.72.197,MEDIUM,Research,owner-16@corp.internal,ACTIVE
ASSET-02283,SOC-002,server-1289,SERVER,173.165.190.185,LOW,Operations,owner-39@corp.internal,ACTIVE
ASSET-02284,SOC-002,iot-1290,IOT,2.14.46.106,MEDIUM,HR,owner-19@corp.internal,ACTIVE
ASSET-02285,SOC-002,network-device-1291,NETWORK_DEVICE,21.38.63.239,LOW,Engineering,owner-40@corp.internal,ACTIVE
ASSET-02286,SOC-002,workstation-1292,WORKSTATION,186.176.8.223,MEDIUM,Engineering,owner-18@corp.internal,ACTIVE
ASSET-02287,SOC-002,server-1293,SERVER,221.58.9.54,HIGH,Research,owner-16@corp.internal,ACTIVE
ASSET-02288,SOC-002,iot-1294,IOT,210.19.117.101,MEDIUM,Operations,owner-7@corp.internal,ACTIVE
ASSET-02289,SOC-002,iot-1295,IOT,186.255.54.26,MEDIUM,Engineering,owner-13@corp.internal,ACTIVE
ASSET-02290,SOC-002,cloud-instance-1296,CLOUD_INSTANCE,161.0.27.200,MEDIUM,Engineering,owner-8@corp.internal,ACTIVE
ASSET-02291,SOC-002,workstation-1297,WORKSTATION,102.186.126.81,CRITICAL,Engineering,owner-10@corp.internal,ACTIVE
ASSET-02292,SOC-002,network-device-1298,NETWORK_DEVICE,4.133.116.42,MEDIUM,Finance,owner-4@corp.internal,ACTIVE
ASSET-02293,SOC-002,network-device-1299,NETWORK_DEVICE,104.68.160.227,MEDIUM,Research,owner-15@corp.internal,ACTIVE
ASSET-02294,SOC-002,workstation-1300,WORKSTATION,86.15.192.113,MEDIUM,Finance,owner-33@corp.internal,ACTIVE
ASSET-02295,SOC-002,network-device-1301,NETWORK_DEVICE,164.212.223.21,CRITICAL,Finance,owner-18@corp.internal,ACTIVE
ASSET-02296,SOC-002,database-1302,DATABASE,71.210.131.145,LOW,Research,owner-27@corp.internal,ACTIVE
ASSET-02297,SOC-002,workstation-1303,WORKSTATION,81.225.23.153,LOW,Engineering,owner-3@corp.internal,ACTIVE
ASSET-02298,SOC-002,server-1304,SERVER,13.88.110.226,MEDIUM,HR,owner-14@corp.internal,ACTIVE
ASSET-02299,SOC-002,database-1305,DATABASE,120.216.205.214,HIGH,Sales,owner-7@corp.internal,ACTIVE
ASSET-02300,SOC-002,network-device-1306,NETWORK_DEVICE,47.81.172.166,HIGH,Operations,owner-24@corp.internal,ACTIVE
ASSET-02301,SOC-002,database-1307,DATABASE,77.234.82.0,HIGH,Research,owner-1@corp.internal,ACTIVE
ASSET-02302,SOC-002,iot-1308,IOT,141.64.174.178,LOW,Engineering,owner-22@corp.internal,ACTIVE
ASSET-02303,SOC-002,database-1309,DATABASE,189.197.81.187,LOW,Research,owner-38@corp.internal,ACTIVE
ASSET-02304,SOC-002,cloud-instance-1310,CLOUD_INSTANCE,154.206.134.49,MEDIUM,Research,owner-18@corp.internal,ACTIVE
ASSET-02305,SOC-002,workstation-1311,WORKSTATION,149.150.119.233,MEDIUM,Finance,owner-9@corp.internal,ACTIVE
ASSET-02306,SOC-002,iot-1312,IOT,190.26.53.201,MEDIUM,Finance,owner-38@corp.internal,ACTIVE
ASSET-02307,SOC-002,iot-1313,IOT,209.65.185.228,HIGH,Research,owner-29@corp.internal,ACTIVE
ASSET-02308,SOC-002,server-1314,SERVER,19.43.79.54,LOW,Sales,owner-22@corp.internal,ACTIVE
ASSET-02309,SOC-002,database-1315,DATABASE,185.176.148.172,MEDIUM,Engineering,owner-35@corp.internal,ACTIVE
ASSET-02310,SOC-002,iot-1316,IOT,39.87.18.69,CRITICAL,Engineering,owner-27@corp.internal,ACTIVE
ASSET-02311,SOC-002,cloud-instance-1317,CLOUD_INSTANCE,182.43.159.98,HIGH,Sales,owner-23@corp.internal,ACTIVE
ASSET-02312,SOC-002,database-1318,DATABASE,114.207.187.14,MEDIUM,Finance,owner-28@corp.internal,ACTIVE
ASSET-02313,SOC-002,server-1319,SERVER,123.154.33.196,MEDIUM,Sales,owner-2@corp.internal,ACTIVE
ASSET-02314,SOC-002,workstation-1320,WORKSTATION,153.98.34.99,HIGH,Engineering,owner-19@corp.internal,ACTIVE
ASSET-02315,SOC-002,server-1321,SERVER,244.175.128.5,MEDIUM,Research,owner-13@corp.internal,ACTIVE
ASSET-02316,SOC-002,iot-1322,IOT,208.133.68.157,MEDIUM,Research,owner-35@corp.internal,ACTIVE
ASSET-02317,SOC-002,cloud-instance-1323,CLOUD_INSTANCE,248.182.189.238,CRITICAL,Operations,owner-33@corp.internal,ACTIVE
ASSET-02318,SOC-002,network-device-1324,NETWORK_DEVICE,143.255.232.69,LOW,Operations,owner-39@corp.internal,ACTIVE
ASSET-02319,SOC-002,database-1325,DATABASE,52.249.2.183,HIGH,Engineering,owner-37@corp.internal,ACTIVE
ASSET-02320,SOC-002,workstation-1326,WORKSTATION,151.148.179.137,MEDIUM,Sales,owner-30@corp.internal,ACTIVE
ASSET-02321,SOC-002,cloud-instance-1327,CLOUD_INSTANCE,181.47.94.13,LOW,HR,owner-20@corp.internal,ACTIVE
ASSET-02322,SOC-002,workstation-1328,WORKSTATION,75.222.125.136,LOW,Sales,owner-8@corp.internal,ACTIVE
ASSET-02323,SOC-002,workstation-1329,WORKSTATION,57.83.112.192,CRITICAL,Engineering,owner-19@corp.internal,ACTIVE
ASSET-02324,SOC-002,server-1330,SERVER,163.189.212.214,HIGH,HR,owner-9@corp.internal,ACTIVE
ASSET-02325,SOC-002,database-1331,DATABASE,223.150.4.138,LOW,Research,owner-16@corp.internal,ACTIVE
ASSET-02326,SOC-002,workstation-1332,WORKSTATION,136.219.54.146,HIGH,Research,owner-23@corp.internal,ACTIVE
ASSET-02327,SOC-002,iot-1333,IOT,154.235.188.62,LOW,HR,owner-6@corp.internal,ACTIVE
ASSET-02328,SOC-002,iot-1334,IOT,226.76.238.145,MEDIUM,Research,owner-9@corp.internal,ACTIVE
ASSET-02329,SOC-002,network-device-1335,NETWORK_DEVICE,229.249.85.7,MEDIUM,HR,owner-4@corp.internal,ACTIVE
ASSET-02330,SOC-002,iot-1336,IOT,208.224.70.85,CRITICAL,HR,owner-15@corp.internal,ACTIVE
ASSET-02331,SOC-002,iot-1337,IOT,247.25.37.174,HIGH,HR,owner-2@corp.internal,ACTIVE
ASSET-02332,SOC-002,cloud-instance-1338,CLOUD_INSTANCE,168.69.247.35,LOW,Sales,owner-7@corp.internal,ACTIVE
ASSET-02333,SOC-002,iot-1339,IOT,190.234.196.211,MEDIUM,Research,owner-17@corp.internal,ACTIVE
ASSET-02334,SOC-002,iot-1340,IOT,162.97.217.24,MEDIUM,Engineering,owner-29@corp.internal,ACTIVE
ASSET-02335,SOC-002,workstation-1341,WORKSTATION,83.2.230.226,HIGH,Sales,owner-26@corp.internal,ACTIVE
ASSET-02336,SOC-002,workstation-1342,WORKSTATION,114.48.184.91,HIGH,Research,owner-28@corp.internal,ACTIVE
ASSET-02337,SOC-002,database-1343,DATABASE,37.249.58.185,LOW,Finance,owner-32@corp.internal,ACTIVE
ASSET-02338,SOC-002,workstation-1344,WORKSTATION,117.154.151.37,HIGH,Engineering,owner-13@corp.internal,ACTIVE
ASSET-02339,SOC-002,cloud-instance-1345,CLOUD_INSTANCE,125.146.156.192,LOW,Engineering,owner-19@corp.internal,ACTIVE
ASSET-02340,SOC-002,server-1346,SERVER,79.102.169.20,HIGH,Engineering,owner-26@corp.internal,ACTIVE
ASSET-02341,SOC-002,iot-1347,IOT,155.154.58.85,HIGH,Engineering,owner-5@corp.internal,ACTIVE
ASSET-02342,SOC-002,network-device-1348,NETWORK_DEVICE,62.200.244.142,MEDIUM,Research,owner-26@corp.internal,ACTIVE
ASSET-02343,SOC-002,server-1349,SERVER,185.108.45.160,MEDIUM,Research,owner-1@corp.internal,ACTIVE
ASSET-02344,SOC-002,cloud-instance-1350,CLOUD_INSTANCE,25.135.230.208,MEDIUM,Finance,owner-8@corp.internal,ACTIVE
ASSET-02345,SOC-002,server-1351,SERVER,195.113.46.66,LOW,Finance,owner-9@corp.internal,ACTIVE
ASSET-02346,SOC-002,workstation-1352,WORKSTATION,197.38.109.200,CRITICAL,Engineering,owner-39@corp.internal,ACTIVE
ASSET-02347,SOC-002,server-1353,SERVER,202.218.193.34,LOW,Finance,owner-35@corp.internal,ACTIVE
ASSET-02348,SOC-002,iot-1354,IOT,209.121.46.224,MEDIUM,Research,owner-6@corp.internal,ACTIVE
ASSET-02349,SOC-002,workstation-1355,WORKSTATION,35.164.149.113,MEDIUM,Sales,owner-29@corp.internal,ACTIVE
ASSET-02350,SOC-002,workstation-1356,WORKSTATION,78.176.200.102,MEDIUM,Engineering,owner-16@corp.internal,ACTIVE
ASSET-02351,SOC-002,server-1357,SERVER,139.36.140.126,MEDIUM,Research,owner-35@corp.internal,ACTIVE
ASSET-02352,SOC-002,server-1358,SERVER,5.109.225.149,LOW,Finance,owner-35@corp.internal,ACTIVE
ASSET-02353,SOC-002,database-1359,DATABASE,26.65.197.127,MEDIUM,Operations,owner-10@corp.internal,ACTIVE
ASSET-02354,SOC-002,server-1360,SERVER,233.131.198.46,HIGH,Engineering,owner-28@corp.internal,ACTIVE
ASSET-02355,SOC-002,network-device-1361,NETWORK_DEVICE,37.186.119.149,MEDIUM,HR,owner-15@corp.internal,ACTIVE
ASSET-02356,SOC-002,iot-1362,IOT,98.126.145.225,MEDIUM,Research,owner-8@corp.internal,ACTIVE
ASSET-02357,SOC-002,network-device-1363,NETWORK_DEVICE,43.104.56.227,LOW,Engineering,owner-7@corp.internal,ACTIVE
ASSET-02358,SOC-002,database-1364,DATABASE,91.120.135.237,CRITICAL,HR,owner-8@corp.internal,ACTIVE
ASSET-02359,SOC-002,database-1365,DATABASE,236.94.172.112,LOW,Finance,owner-3@corp.internal,ACTIVE
ASSET-02360,SOC-002,cloud-instance-1366,CLOUD_INSTANCE,38.174.175.41,HIGH,Sales,owner-22@corp.internal,ACTIVE
ASSET-02361,SOC-002,cloud-instance-1367,CLOUD_INSTANCE,46.109.247.232,MEDIUM,Engineering,owner-20@corp.internal,ACTIVE
ASSET-02362,SOC-002,cloud-instance-1368,CLOUD_INSTANCE,209.75.199.113,HIGH,Finance,owner-18@corp.internal,ACTIVE
ASSET-02363,SOC-002,network-device-1369,NETWORK_DEVICE,169.103.63.225,MEDIUM,HR,owner-5@corp.internal,ACTIVE
ASSET-02364,SOC-002,server-1370,SERVER,220.153.73.118,LOW,Engineering,owner-10@corp.internal,ACTIVE
ASSET-02365,SOC-002,database-1371,DATABASE,37.212.236.25,MEDIUM,Research,owner-31@corp.internal,ACTIVE
ASSET-02366,SOC-002,server-1372,SERVER,28.248.81.100,MEDIUM,Research,owner-18@corp.internal,ACTIVE
ASSET-02367,SOC-002,workstation-1373,WORKSTATION,23.39.137.36,MEDIUM,Engineering,owner-12@corp.internal,ACTIVE
ASSET-02368,SOC-002,network-device-1374,NETWORK_DEVICE,90.68.145.67,MEDIUM,Operations,owner-31@corp.internal,ACTIVE
ASSET-02369,SOC-002,iot-1375,IOT,249.12.159.132,MEDIUM,Research,owner-22@corp.internal,ACTIVE
ASSET-02370,SOC-002,workstation-1376,WORKSTATION,205.89.27.140,LOW,Engineering,owner-25@corp.internal,ACTIVE
ASSET-02371,SOC-002,network-device-1377,NETWORK_DEVICE,140.161.127.117,MEDIUM,Sales,owner-32@corp.internal,ACTIVE
ASSET-02372,SOC-002,cloud-instance-1378,CLOUD_INSTANCE,137.69.57.236,LOW,Operations,owner-6@corp.internal,ACTIVE
ASSET-02373,SOC-002,cloud-instance-1379,CLOUD_INSTANCE,183.5.16.248,MEDIUM,Sales,owner-15@corp.internal,ACTIVE
ASSET-02374,SOC-002,iot-1380,IOT,22.86.7.192,HIGH,Finance,owner-14@corp.internal,ACTIVE
ASSET-02375,SOC-002,server-1381,SERVER,92.198.36.239,MEDIUM,Engineering,owner-8@corp.internal,ACTIVE
ASSET-02376,SOC-002,server-1382,SERVER,233.79.3.236,MEDIUM,Engineering,owner-19@corp.internal,ACTIVE
ASSET-02377,SOC-002,network-device-1383,NETWORK_DEVICE,36.230.95.253,LOW,Sales,owner-27@corp.internal,ACTIVE
ASSET-02378,SOC-002,workstation-1384,WORKSTATION,53.242.226.84,LOW,Finance,owner-9@corp.internal,ACTIVE
ASSET-02379,SOC-002,server-1385,SERVER,246.73.9.232,MEDIUM,Engineering,owner-25@corp.internal,ACTIVE
ASSET-02380,SOC-002,iot-1386,IOT,6.190.171.74,MEDIUM,Operations,owner-24@corp.internal,ACTIVE
ASSET-02381,SOC-002,server-1387,SERVER,179.143.16.242,HIGH,Sales,owner-5@corp.internal,ACTIVE
ASSET-02382,SOC-002,network-device-1388,NETWORK_DEVICE,214.98.72.191,MEDIUM,Engineering,owner-2@corp.internal,ACTIVE
ASSET-02383,SOC-002,workstation-1389,WORKSTATION,93.128.165.59,HIGH,Engineering,owner-5@corp.internal,ACTIVE
ASSET-02384,SOC-002,server-1390,SERVER,145.181.252.180,LOW,Operations,owner-10@corp.internal,ACTIVE
ASSET-02385,SOC-002,workstation-1391,WORKSTATION,120.66.128.113,LOW,Research,owner-34@corp.internal,ACTIVE
ASSET-02386,SOC-002,iot-1392,IOT,242.226.80.58,HIGH,Operations,owner-22@corp.internal,ACTIVE
ASSET-02387,SOC-002,network-device-1393,NETWORK_DEVICE,200.9.160.180,MEDIUM,Finance,owner-19@corp.internal,ACTIVE
ASSET-02388,SOC-002,server-1394,SERVER,39.232.59.135,CRITICAL,Research,owner-3@corp.internal,ACTIVE
ASSET-02389,SOC-002,cloud-instance-1395,CLOUD_INSTANCE,192.74.63.104,HIGH,Engineering,owner-1@corp.internal,ACTIVE
ASSET-02390,SOC-002,network-device-1396,NETWORK_DEVICE,213.42.133.200,MEDIUM,Operations,owner-36@corp.internal,ACTIVE
ASSET-02391,SOC-002,iot-1397,IOT,212.91.78.155,HIGH,Sales,owner-33@corp.internal,ACTIVE
ASSET-02392,SOC-002,database-1398,DATABASE,181.152.37.119,HIGH,Engineering,owner-18@corp.internal,ACTIVE
ASSET-02393,SOC-002,server-1399,SERVER,133.129.23.161,MEDIUM,Engineering,owner-14@corp.internal,ACTIVE
ASSET-02394,SOC-002,network-device-1400,NETWORK_DEVICE,158.121.166.254,CRITICAL,Operations,owner-12@corp.internal,ACTIVE
ASSET-02395,SOC-002,iot-1401,IOT,249.218.79.85,MEDIUM,Finance,owner-30@corp.internal,ACTIVE
ASSET-02396,SOC-002,network-device-1402,NETWORK_DEVICE,80.45.50.129,MEDIUM,Operations,owner-25@corp.internal,ACTIVE
ASSET-02397,SOC-002,workstation-1403,WORKSTATION,13.254.246.51,LOW,Research,owner-28@corp.internal,ACTIVE
ASSET-02398,SOC-002,workstation-1404,WORKSTATION,69.25.114.196,HIGH,Finance,owner-24@corp.internal,ACTIVE
ASSET-02399,SOC-002,cloud-instance-1405,CLOUD_INSTANCE,199.95.65.220,LOW,Finance,owner-16@corp.internal,ACTIVE
ASSET-02400,SOC-002,database-1406,DATABASE,41.170.170.126,MEDIUM,Finance,owner-14@corp.internal,ACTIVE
ASSET-02401,SOC-002,cloud-instance-1407,CLOUD_INSTANCE,2.207.99.168,LOW,HR,owner-13@corp.internal,ACTIVE
ASSET-02402,SOC-002,cloud-instance-1408,CLOUD_INSTANCE,51.164.79.64,MEDIUM,Finance,owner-16@corp.internal,ACTIVE
ASSET-02403,SOC-002,database-1409,DATABASE,21.197.35.146,LOW,Sales,owner-3@corp.internal,ACTIVE
ASSET-02404,SOC-002,cloud-instance-1410,CLOUD_INSTANCE,252.138.222.106,LOW,Finance,owner-4@corp.internal,ACTIVE
ASSET-02405,SOC-002,database-1411,DATABASE,23.220.171.245,LOW,Finance,owner-23@corp.internal,ACTIVE
ASSET-02406,SOC-002,database-1412,DATABASE,245.111.235.177,MEDIUM,Engineering,owner-21@corp.internal,ACTIVE
ASSET-02407,SOC-002,network-device-1413,NETWORK_DEVICE,185.198.178.107,MEDIUM,Engineering,owner-7@corp.internal,ACTIVE
ASSET-02408,SOC-002,database-1414,DATABASE,104.67.238.152,LOW,Sales,owner-7@corp.internal,ACTIVE
ASSET-02409,SOC-002,cloud-instance-1415,CLOUD_INSTANCE,206.183.242.214,LOW,Finance,owner-38@corp.internal,ACTIVE
ASSET-02410,SOC-002,network-device-1416,NETWORK_DEVICE,122.25.152.7,MEDIUM,Finance,owner-19@corp.internal,ACTIVE
ASSET-02411,SOC-002,workstation-1417,WORKSTATION,38.203.46.153,MEDIUM,Finance,owner-6@corp.internal,ACTIVE
ASSET-02412,SOC-002,iot-1418,IOT,59.72.45.40,LOW,Research,owner-10@corp.internal,ACTIVE
ASSET-02413,SOC-002,iot-1419,IOT,41.58.96.190,LOW,Sales,owner-34@corp.internal,ACTIVE
ASSET-02414,SOC-002,iot-1420,IOT,155.214.80.104,MEDIUM,HR,owner-29@corp.internal,ACTIVE
ASSET-02415,SOC-002,workstation-1421,WORKSTATION,86.202.15.179,HIGH,Sales,owner-28@corp.internal,ACTIVE
ASSET-02416,SOC-002,server-1422,SERVER,228.3.153.155,LOW,Research,owner-25@corp.internal,ACTIVE
ASSET-02417,SOC-002,workstation-1423,WORKSTATION,53.117.68.238,LOW,Sales,owner-5@corp.internal,ACTIVE
ASSET-02418,SOC-002,workstation-1424,WORKSTATION,145.32.106.55,MEDIUM,Operations,owner-7@corp.internal,ACTIVE
ASSET-02419,SOC-002,server-1425,SERVER,36.130.232.209,LOW,HR,owner-36@corp.internal,ACTIVE
ASSET-02420,SOC-002,server-1426,SERVER,127.184.182.198,CRITICAL,HR,owner-11@corp.internal,ACTIVE
ASSET-02421,SOC-002,database-1427,DATABASE,41.86.66.198,CRITICAL,Sales,owner-24@corp.internal,ACTIVE
ASSET-02422,SOC-002,database-1428,DATABASE,22.215.186.84,CRITICAL,Research,owner-30@corp.internal,ACTIVE
ASSET-02423,SOC-002,database-1429,DATABASE,252.115.227.88,MEDIUM,HR,owner-29@corp.internal,ACTIVE
ASSET-02424,SOC-002,iot-1430,IOT,236.149.204.241,HIGH,Finance,owner-37@corp.internal,ACTIVE
ASSET-02425,SOC-002,network-device-1431,NETWORK_DEVICE,10.34.190.86,MEDIUM,HR,owner-26@corp.internal,ACTIVE
ASSET-02426,SOC-002,network-device-1432,NETWORK_DEVICE,219.100.106.51,MEDIUM,Research,owner-9@corp.internal,ACTIVE
ASSET-02427,SOC-002,network-device-1433,NETWORK_DEVICE,93.226.42.125,MEDIUM,Sales,owner-21@corp.internal,ACTIVE
ASSET-02428,SOC-002,database-1434,DATABASE,21.95.162.244,MEDIUM,Sales,owner-29@corp.internal,ACTIVE
ASSET-02429,SOC-002,database-1435,DATABASE,224.157.217.232,LOW,Research,owner-3@corp.internal,ACTIVE
ASSET-02430,SOC-002,cloud-instance-1436,CLOUD_INSTANCE,250.56.245.160,MEDIUM,Research,owner-16@corp.internal,ACTIVE
ASSET-02431,SOC-002,iot-1437,IOT,210.60.117.133,MEDIUM,Engineering,owner-7@corp.internal,ACTIVE
ASSET-02432,SOC-002,database-1438,DATABASE,96.53.217.175,HIGH,Operations,owner-5@corp.internal,ACTIVE
ASSET-02433,SOC-002,workstation-1439,WORKSTATION,99.98.149.9,LOW,Research,owner-6@corp.internal,ACTIVE
ASSET-02434,SOC-002,database-1440,DATABASE,119.67.193.4,MEDIUM,Sales,owner-30@corp.internal,ACTIVE
ASSET-02435,SOC-002,server-1441,SERVER,21.248.119.104,HIGH,Finance,owner-26@corp.internal,ACTIVE
ASSET-02436,SOC-002,network-device-1442,NETWORK_DEVICE,51.16.136.10,MEDIUM,Finance,owner-21@corp.internal,ACTIVE
ASSET-02437,SOC-002,database-1443,DATABASE,255.22.147.118,MEDIUM,Engineering,owner-31@corp.internal,ACTIVE
ASSET-02438,SOC-002,server-1444,SERVER,71.67.150.143,MEDIUM,Sales,owner-10@corp.internal,ACTIVE
ASSET-02439,SOC-002,network-device-1445,NETWORK_DEVICE,37.64.100.123,MEDIUM,HR,owner-37@corp.internal,ACTIVE
ASSET-02440,SOC-002,server-1446,SERVER,252.225.42.37,MEDIUM,Operations,owner-4@corp.internal,ACTIVE
ASSET-02441,SOC-002,database-1447,DATABASE,202.32.140.7,MEDIUM,Operations,owner-14@corp.internal,ACTIVE
ASSET-02442,SOC-002,server-1448,SERVER,54.36.101.193,LOW,Research,owner-28@corp.internal,ACTIVE
ASSET-02443,SOC-002,database-1449,DATABASE,64.135.190.106,MEDIUM,Finance,owner-10@corp.internal,ACTIVE
ASSET-02444,SOC-002,server-1450,SERVER,70.30.168.170,MEDIUM,HR,owner-29@corp.internal,ACTIVE
ASSET-02445,SOC-002,network-device-1451,NETWORK_DEVICE,134.87.216.255,HIGH,HR,owner-12@corp.internal,ACTIVE
ASSET-02446,SOC-002,server-1452,SERVER,23.170.58.238,LOW,Operations,owner-22@corp.internal,ACTIVE
ASSET-02447,SOC-002,database-1453,DATABASE,42.30.218.123,HIGH,Operations,owner-31@corp.internal,ACTIVE
ASSET-02448,SOC-002,network-device-1454,NETWORK_DEVICE,137.22.240.183,MEDIUM,Engineering,owner-28@corp.internal,ACTIVE
ASSET-02449,SOC-002,database-1455,DATABASE,233.160.2.164,MEDIUM,Operations,owner-1@corp.internal,ACTIVE
ASSET-02450,SOC-002,cloud-instance-1456,CLOUD_INSTANCE,200.119.110.75,LOW,Engineering,owner-5@corp.internal,ACTIVE
ASSET-02451,SOC-002,iot-1457,IOT,170.255.150.255,MEDIUM,Engineering,owner-21@corp.internal,ACTIVE
ASSET-02452,SOC-002,iot-1458,IOT,252.130.156.9,LOW,Research,owner-21@corp.internal,ACTIVE
ASSET-02453,SOC-002,server-1459,SERVER,38.135.148.67,LOW,Engineering,owner-32@corp.internal,ACTIVE
ASSET-02454,SOC-002,database-1460,DATABASE,29.21.87.28,LOW,Research,owner-27@corp.internal,ACTIVE
ASSET-02455,SOC-002,database-1461,DATABASE,133.76.13.31,LOW,Operations,owner-9@corp.internal,ACTIVE
